320.5030480318416,1500.0
102.70204158638616,1500.0
102.68951638102001,1500.0
185.27771383015363,1500.0
134.7146617995871,1500.0
70.76169251409246,1500.0
209.50566970010766,1500.0
276.2032943299061,1500.0
54.228014153667715,1500.0
181.76790448867774,1500.0
75.07354036930897,1500.0
102.96134180696842,1500.0
102.81598982855137,1500.0
102.96108637866826,1500.0
102.95002857402035,1500.0
102.81550761877381,1500.0
102.96028671640272,1500.0
102.77539847123893,1500.0
70.52248936561159,1500.0
169.27021812604036,1500.0
70.4971331106526,1500.0
325.92251578940443,1500.0
219.51722897150276,1500.0
70.77264855373879,1500.0
320.50201127872344,1500.0
161.73660430074236,1500.0
275.94033746297583,1500.0
139.50921523459448,1500.0
474.46517325279956,1500.0
112.40728773921701,1500.0
385.997086881246,1500.0
299.6589868659327,831.0
183.97465763216726,500.0
190.0401310198386,1500.0
152.110576040775,1500.0
407.3909366083493,1500.0
294.7195395616735,1500.0
178.9833608155995,1500.0
183.8218775254226,1500.0
215.48644900371212,1500.0
183.70290124526275,1500.0
160.25241254559762,1500.0
222.39001997590572,1500.0
150.88587547189107,1500.0
150.10255677613728,1500.0
179.07931541707669,1500.0
157.73876311746417,1500.0
406.2790760242816,1500.0
183.46292488386217,1500.0
193.626526717823,1500.0
185.98542804823208,1500.0
339.1692810202516,1500.0
333.9840467768771,1500.0
183.47239698247685,1500.0
415.85880514282445,1500.0
190.06949408121307,1500.0
157.01526380076965,1500.0
330.40613423944063,1500.0
146.74984505454617,1500.0
410.5175880953085,1500.0
139.3084396098808,1500.0
299.3201089111217,1500.0
233.32125636199808,1500.0
138.82530468038132,1500.0
222.00714916767106,1500.0
190.1485300305678,1500.0
111.57748245003688,1500.0
112.94476255247984,1500.0
138.5895278342429,1500.0
111.74197711109738,1500.0
139.29466152819685,1500.0
112.96152535712294,1500.0
552.8154690766538,1500.0
140.58474280674739,1500.0
134.3585958301877,1500.0
160.35134899199494,1000.0
301.6593304189364,1500.0
187.72119382103543,1500.0
189.11240147993098,1500.0
144.95976004470845,1500.0
237.5603921316314,1500.0
209.77415427771277,500.0
165.15236493088625,1500.0
242.4723068961204,1500.0
210.2783387165642,1500.0
237.71216553415832,500.0
214.95134021638032,500.0
188.0663272963675,1500.0
159.8549461924035,1500.0
156.74091450329115,1500.0
162.49218274301145,1500.0
221.81767917571804,500.0
163.09817719381044,1500.0
267.53779118009476,1500.0
218.1865857241119,1500.0
165.95709505655256,1500.0
215.07523661519576,1500.0
237.95074255857628,669.0
299.0382613962206,1500.0
241.90037702966023,1500.0
181.41918597600406,1500.0
241.40810465800766,1500.0
235.57083761697962,1500.0
162.91296877619385,1500.0
239.31691405032478,1500.0
160.40791960964432,1500.0
160.4675483232519,1500.0
160.08837362114005,1500.0
190.14755148404402,1500.0
268.1696726618153,1500.0
265.2011831612045,1500.0
212.27143243835468,1500.0
153.61712064057983,1500.0
314.12015571661647,1500.0
163.0955357851737,1500.0
265.3955740972059,1500.0
268.16613904855603,1500.0
161.84114220168956,1500.0
215.38036909540028,1500.0
190.33945414896752,1500.0
240.24545686780945,1500.0
158.4543767839459,1500.0
153.61022041440182,1500.0
156.4266001164738,338.0
159.87951971429396,1500.0
91.67982664971493,1500.0
292.7601817348752,1500.0
322.20256485000533,1500.0
183.31775945343963,1500.0
118.07977786577453,1500.0
245.9798469764493,1500.0
94.76823381762753,1500.0
94.76029005976541,1500.0
177.98560519279815,1500.0
127.2524527636841,1500.0
118.33470649622288,1500.0
134.9821614322509,1500.0
201.67902027290182,1500.0
46.301573686809355,1500.0
229.34081253626542,1500.0
122.63990955231276,1500.0
95.03520821235703,1500.0
94.88219786574226,1500.0
95.03500651028563,1500.0
95.02459251205477,1500.0
94.88283387915409,1500.0
95.03387905120795,1500.0
94.84729792917229,1500.0
118.08889319553779,1500.0
94.74665858298849,1500.0
118.0680939496911,1500.0
374.1358191582237,1500.0
144.99500030463003,1500.0
118.3449080740951,1500.0
245.9787453680949,1500.0
209.94225656926244,1500.0
257.55538329308456,1500.0
187.5462614877085,1500.0
389.2910688018716,1500.0
160.4431859924434,1500.0
311.93554996947415,1500.0
225.76602077398235,662.0
176.66763774115117,1500.0
182.744751446299,1500.0
200.29434954933447,1500.0
333.48770454393923,1500.0
220.81471755809238,1500.0
171.67625449083025,1500.0
232.01455545780945,1500.0
208.18864274602242,1500.0
176.3970052557232,1500.0
208.4651179172133,1500.0
326.0933380723802,1000.0
199.07638076387022,1500.0
198.29109921729008,1500.0
171.7718772695078,1500.0
205.94308991672813,1500.0
410.0876020504896,1500.0
176.1560569405659,1500.0
186.3439490739961,1500.0
178.68072629663465,1500.0
265.2776506797568,662.0
382.1871806132146,1500.0
231.67370135889087,669.0
341.9647546291347,1500.0
182.774369935536,1500.0
205.2190675630446,1500.0
256.52036507182294,1500.0
139.46087357992585,1500.0
447.4486452201254,1500.0
131.84483251704003,1500.0
402.8535110735676,1500.0
336.85759199619093,1500.0
186.85859051977155,1500.0
325.54484309781964,1500.0
204.88145339072767,1500.0
159.60165184899947,1500.0
160.9842379894793,1500.0
186.6264102839247,1500.0
159.76251883442976,1500.0
131.81474020241538,1500.0
160.99660052662728,1500.0
467.65912233848087,1500.0
133.1070013227865,1500.0
126.89220723282043,1500.0
208.55347610714136,1500.0
405.3666169769972,1500.0
235.92261965933355,1500.0
237.3172511982272,1500.0
159.86621201574252,1500.0
285.7610583397493,1500.0
257.97573142230283,1500.0
213.36686305502465,1500.0
346.18430656487345,1500.0
258.47984942891964,1500.0
230.41492774633346,1500.0
318.6514483078298,1500.0
236.26823261038263,493.0
208.05495853332283,1500.0
204.93082070672295,1500.0
210.70019929718916,1500.0
325.5195595365345,1500.0
211.30770188048922,1500.0
371.2428928045284,1500.0
321.8939469658799,1500.0
214.17400685817466,1500.0
318.77202044202863,1500.0
230.65359749007567,1500.0
402.7389984058632,500.0
345.60795019273985,1500.0
285.10447935219173,1500.0
345.11728540360735,1500.0
283.76722468185255,1500.0
211.1198051638535,1500.0
287.52252484917926,670.0
208.60950739114213,1500.0
208.66957480875755,670.0
208.28919829926602,1500.0
293.85304647916035,1500.0
371.87641919452614,1500.0
368.89900543376376,1500.0
204.96676044908438,1500.0
201.8022598113758,1500.0
362.3066167394267,1500.0
211.3043253457977,1500.0
369.0958274233707,1500.0
371.8728670344491,1500.0
210.0477989066237,1500.0
319.07732833741636,1500.0
294.04525492824786,1500.0
343.95220325321515,1500.0
206.6504531915664,1500.0
201.7954778559042,1500.0
204.6298624871966,500.0
208.09195171432913,1500.0
84.21804942702164,1500.0
273.73620090086763,1500.0
303.80640551468895,500.0
176.0104477038111,1500.0
132.81788129687473,1500.0
374.1727711082252,1500.0
289.6414228916239,1500.0
289.5942515785605,1500.0
368.3882093985229,1500.0
320.5650444545964,1500.0
313.13115296402907,1500.0
263.1776501685221,1500.0
329.877594877132,1500.0
241.0989579208907,1500.0
424.13786574038954,1500.0
317.49743396538844,1500.0
289.8335729418858,1500.0
289.7511329440088,1500.0
289.832928210017,1500.0
289.8174799904643,1500.0
289.7420654094302,1500.0
289.83458456873956,1500.0
289.6686445091916,1500.0
312.95010122846713,1500.0
